Datetime;Spot;day_cat
201903310100;33.95;3
201903310300;31.95;3
201903310400;31.9;3
201903310500;30.54;3
201903310600;30.81;3
201903310700;32.01;3
201903310800;33.07;3
201903310900;32.78;3
201903311000;28.82;3
201903311100;25.17;3
201903311200;25.15;3
201903311300;10.46;3
201903311400;1.11;3
201903311500;1.02;3
201903311600;11.51;3
201903311700;26.73;3
201903311800;33.97;3
201903311900;38.69;3
201903312000;41.8;3
201903312100;39.08;3
201903312200;40.3;3
201903312300;37.51;3
201904010000;31.06;1
201904010100;29.96;1
201904010200;31.07;1
201904010300;31.08;1
201904010400;31.09;1
201904010500;37.22;1
201904010600;47.08;1
201904010700;56.95;1
201904010800;53.56;1
201904010900;45.95;1
201904011000;42.2;1
201904011100;39.11;1
201904011200;34.3;1
201904011300;32.29;1
201904011400;31.1;1
201904011500;31.55;1
201904011600;31.8;1
201904011700;35.74;1
201904011800;43.06;1
201904011900;45.1;1
201904012000;45.06;1
201904012100;39.41;1
201904012200;35.8;1
201904012300;30.65;1
201904020000;29.11;1
201904020100;26.93;1
201904020200;25.43;1
201904020300;25.16;1
201904020400;27.52;1
201904020500;31.04;1
201904020600;40.29;1
201904020700;43.78;1
201904020800;43.13;1
201904020900;39.53;1
201904021000;36.68;1
201904021100;31.39;1
201904021200;29;1
201904021300;29.09;1
201904021400;29.49;1
201904021500;29.09;1
201904021600;30.1;1
201904021700;35.08;1
201904021800;40.73;1
201904021900;43.15;1
201904022000;42.74;1
201904022100;38.2;1
201904022200;35.08;1
201904022300;30.69;1
201904030000;31.9;1
201904030100;31.5;1
201904030200;31.08;1
201904030300;31.19;1
201904030400;32.57;1
201904030500;35;1
201904030600;42.98;1
201904030700;48.25;1
201904030800;52.42;1
201904030900;54.72;1
201904031000;49.47;1
201904031100;47.99;1
201904031200;45.01;1
201904031300;43.11;1
201904031400;41.77;1
201904031500;41.48;1
201904031600;41.73;1
201904031700;42.68;1
201904031800;45.44;1
201904031900;51.32;1
201904032000;52.34;1
201904032100;44.08;1
201904032200;39.1;1
201904032300;36.58;1
201904040000;35.6;1
201904040100;35.12;1
201904040200;33;1
201904040300;32.59;1
201904040400;34.13;1
201904040500;36.86;1
201904040600;44.67;1
201904040700;53.64;1
201904040800;59.86;1
201904040900;46.92;1
201904041000;48;1
201904041100;47;1
201904041200;40.85;1
201904041300;41.32;1
201904041400;38.59;1
201904041500;38.3;1
201904041600;38.1;1
201904041700;40.08;1
201904041800;45.23;1
201904041900;50.5;1
201904042000;48.93;1
201904042100;43.81;1
201904042200;38.49;1
201904042300;36.8;1
201904050000;35.36;1
201904050100;35.47;1
201904050200;34.49;1
201904050300;33.76;1
201904050400;36.17;1
201904050500;38.63;1
201904050600;44.84;1
201904050700;53.16;1
201904050800;58.67;1
201904050900;53.64;1
201904051000;46.58;1
201904051100;44.01;1
201904051200;41.18;1
201904051300;40.08;1
201904051400;38.64;1
201904051500;38.34;1
201904051600;38.64;1
201904051700;40.96;1
201904051800;44.35;1
201904051900;47.23;1
201904052000;46.94;1
201904052100;41.99;1
201904052200;41.33;1
201904052300;40.33;1
201904060000;41.65;2
201904060100;39.86;2
201904060200;38.31;2
201904060300;36.1;2
201904060400;36.13;2
201904060500;37.27;2
201904060600;39.2;2
201904060700;42.03;2
201904060800;44.06;2
201904060900;46.51;2
201904061000;42.72;2
201904061100;40.91;2
201904061200;34.56;2
201904061300;33.66;2
201904061400;31.03;2
201904061500;31.02;2
201904061600;31.04;2
201904061700;32.41;2
201904061800;41.28;2
201904061900;42.91;2
201904062000;41.88;2
201904062100;39.99;2
201904062200;39.21;2
201904062300;36.22;2
201904070000;36.05;3
201904070100;37.71;3
201904070200;37.13;3
201904070300;35.5;3
201904070400;35.64;3
201904070500;36.17;3
201904070600;36.69;3
201904070700;39.43;3
201904070800;40.51;3
201904070900;40.66;3
201904071000;36.63;3
201904071100;34.99;3
201904071200;34.68;3
201904071300;31.5;3
201904071400;28.03;3
201904071500;28.92;3
201904071600;31.4;3
201904071700;34.87;3
201904071800;42.9;3
201904071900;46.65;3
201904072000;49.65;3
201904072100;46.27;3
201904072200;45.55;3
201904072300;44.01;3
201904080000;38.84;1
201904080100;37.7;1
201904080200;36.73;1
201904080300;36.3;1
201904080400;37.2;1
201904080500;41.6;1
201904080600;54.96;1
201904080700;59.47;1
201904080800;60;1
201904080900;58.62;1
201904081000;49.1;1
201904081100;44.4;1
201904081200;42.82;1
201904081300;41.85;1
201904081400;40.42;1
201904081500;40.17;1
201904081600;39.73;1
201904081700;42.84;1
201904081800;45.05;1
201904081900;48.46;1
201904082000;46.58;1
201904082100;43.42;1
201904082200;41.94;1
201904082300;37.44;1
201904090000;34.75;1
201904090100;34.69;1
201904090200;35.6;1
201904090300;34.96;1
201904090400;35.12;1
201904090500;37.47;1
201904090600;47.2;1
201904090700;52.08;1
201904090800;55.32;1
201904090900;49.47;1
201904091000;46.73;1
201904091100;44.79;1
201904091200;42.76;1
201904091300;40.94;1
201904091400;39.59;1
201904091500;37.38;1
201904091600;37.39;1
201904091700;40.71;1
201904091800;44.09;1
201904091900;47.01;1
201904092000;45.94;1
201904092100;42.76;1
201904092200;42.01;1
201904092300;39.07;1
201904100000;37.51;1
201904100100;37.18;1
201904100200;36.54;1
201904100300;35.78;1
201904100400;36.63;1
201904100500;38.55;1
201904100600;46.99;1
201904100700;54.43;1
201904100800;58.02;1
201904100900;50.59;1
201904101000;46.21;1
201904101100;44.44;1
201904101200;41.16;1
201904101300;39.98;1
201904101400;38.22;1
201904101500;37.6;1
201904101600;38.12;1
201904101700;42.6;1
201904101800;46.5;1
201904101900;47.2;1
201904102000;46.97;1
201904102100;44.56;1
201904102200;42.6;1
201904102300;39.23;1
201904110000;37.5;1
201904110100;37.07;1
201904110200;37.07;1
201904110300;36.52;1
201904110400;37.1;1
201904110500;38.87;1
201904110600;47.91;1
201904110700;56.4;1
201904110800;59.24;1
201904110900;51.7;1
201904111000;48.55;1
201904111100;45.98;1
201904111200;43.95;1
201904111300;39.86;1
201904111400;38.9;1
201904111500;39.28;1
201904111600;39;1
201904111700;43.92;1
201904111800;47.69;1
201904111900;54.02;1
201904112000;52.99;1
201904112100;49.02;1
201904112200;47.2;1
201904112300;44.05;1
201904120000;39.59;1
201904120100;39.01;1
201904120200;37.95;1
201904120300;37.22;1
201904120400;37.5;1
201904120500;41.05;1
201904120600;49.62;1
201904120700;58.98;1
201904120800;60.08;1
201904120900;51.55;1
201904121000;48.97;1
201904121100;46.99;1
201904121200;45.1;1
201904121300;44.11;1
201904121400;42.11;1
201904121500;40.67;1
201904121600;38.57;1
201904121700;41.73;1
201904121800;46.43;1
201904121900;48.43;1
201904122000;48.08;1
201904122100;45.36;1
201904122200;45.27;1
201904122300;43.27;1
201904130000;44.78;2
201904130100;43.53;2
201904130200;42.36;2
201904130300;40.11;2
201904130400;39.45;2
201904130500;40.93;2
201904130600;43.78;2
201904130700;45.1;2
201904130800;47.28;2
201904130900;46.96;2
201904131000;42.45;2
201904131100;39.85;2
201904131200;38.57;2
201904131300;38.02;2
201904131400;37.11;2
201904131500;36.42;2
201904131600;35.65;2
201904131700;37.83;2
201904131800;43.03;2
201904131900;46.09;2
201904132000;46.28;2
201904132100;43.1;2
201904132200;40.24;2
201904132300;35.08;2
201904140000;36.58;3
201904140100;35.31;3
201904140200;35.03;3
201904140300;36.61;3
201904140400;37.23;3
201904140500;37.01;3
201904140600;37.36;3
201904140700;38.18;3
201904140800;40.36;3
201904140900;39.76;3
201904141000;37.1;3
201904141100;36.4;3
201904141200;34.89;3
201904141300;33.87;3
201904141400;29.75;3
201904141500;28.97;3
201904141600;31.26;3
201904141700;35.04;3
201904141800;41.87;3
201904141900;44.7;3
201904142000;46.74;3
201904142100;43.28;3
201904142200;38.59;3
201904142300;38.11;3
201904150000;35.58;1
201904150100;37.11;1
201904150200;37.17;1
201904150300;38.9;1
201904150400;37.99;1
201904150500;42.6;1
201904150600;50.23;1
201904150700;58.76;1
201904150800;60.33;1
201904150900;47.29;1
201904151000;43.02;1
201904151100;40.24;1
201904151200;32.05;1
201904151300;30.43;1
201904151400;32.04;1
201904151500;35.67;1
201904151600;35.58;1
201904151700;40.96;1
201904151800;47.01;1
201904151900;49.27;1
201904152000;48.56;1
201904152100;45.7;1
201904152200;42.43;1
201904152300;34.97;1
201904160000;37.16;1
201904160100;35.85;1
201904160200;36.66;1
201904160300;36.03;1
201904160400;35.06;1
201904160500;37.42;1
201904160600;46.22;1
201904160700;52.06;1
201904160800;52.21;1
201904160900;46.62;1
201904161000;40.72;1
201904161100;35.7;1
201904161200;35.15;1
201904161300;32.95;1
201904161400;34.52;1
201904161500;37.02;1
201904161600;39.28;1
201904161700;44.5;1
201904161800;49.74;1
201904161900;52.95;1
201904162000;50.32;1
201904162100;47.94;1
201904162200;43.9;1
201904162300;38.8;1
201904170000;33.5;1
201904170100;32.99;1
201904170200;35.02;1
201904170300;35.02;1
201904170400;35.36;1
201904170500;37.94;1
201904170600;46.82;1
201904170700;50.43;1
201904170800;52.23;1
201904170900;50.4;1
201904171000;48.01;1
201904171100;39.72;1
201904171200;35.66;1
201904171300;34.09;1
201904171400;36.12;1
201904171500;35.05;1
201904171600;35.49;1
201904171700;38.73;1
201904171800;46.09;1
201904171900;49.49;1
201904172000;48.09;1
201904172100;44.83;1
201904172200;41.03;1
201904172300;37.29;1
201904180000;37.93;1
201904180100;37.3;1
201904180200;37.24;1
201904180300;35.02;1
201904180400;35.06;1
201904180500;38.07;1
201904180600;47.82;1
201904180700;51.95;1
201904180800;55.31;1
201904180900;49.93;1
201904181000;44.57;1
201904181100;40.39;1
201904181200;37.71;1
201904181300;30.13;1
201904181400;27.12;1
201904181500;30.14;1
201904181600;34.14;1
201904181700;39.4;1
201904181800;45.09;1
201904181900;49.31;1
201904182000;48.19;1
201904182100;44.23;1
201904182200;43.19;1
201904182300;40.96;1
201904190000;35.89;4
201904190100;32.54;4
201904190200;31.71;4
201904190300;30.87;4
201904190400;32.07;4
201904190500;33.99;4
201904190600;37.91;4
201904190700;40.5;4
201904190800;43.83;4
201904190900;42.68;4
201904191000;37.96;4
201904191100;34.32;4
201904191200;25.47;4
201904191300;5.36;4
201904191400;5.02;4
201904191500;20.85;4
201904191600;27.48;4
201904191700;35.3;4
201904191800;41.94;4
201904191900;43.68;4
201904192000;43.2;4
201904192100;44.09;4
201904192200;43.88;4
201904192300;41.62;4
201904200000;33.87;2
201904200100;31.57;2
201904200200;30;2
201904200300;30.02;2
201904200400;31.5;2
201904200500;34.87;2
201904200600;38.15;2
201904200700;38.6;2
201904200800;37.34;2
201904200900;37.7;2
201904201000;31.03;2
201904201100;28.38;2
201904201200;26.91;2
201904201300;22.8;2
201904201400;21.03;2
201904201500;24.94;2
201904201600;27.94;2
201904201700;38.03;2
201904201800;44.91;2
201904201900;46.92;2
201904202000;44.61;2
201904202100;43.41;2
201904202200;42.5;2
201904202300;41.37;2
201904210000;36.95;3
201904210100;34.02;3
201904210200;31.29;3
201904210300;31.32;3
201904210400;33.22;3
201904210500;33.1;3
201904210600;34.28;3
201904210700;34.02;3
201904210800;34;3
201904210900;32.23;3
201904211000;29.1;3
201904211100;29.05;3
201904211200;27.47;3
201904211300;10;3
201904211400;6.27;3
201904211500;9.7;3
201904211600;22.4;3
201904211700;31.88;3
201904211800;41.85;3
201904211900;46.23;3
201904212000;46.08;3
201904212100;44.16;3
201904212200;41.38;3
201904212300;38.34;3
201904220000;27.79;4
201904220100;19.18;4
201904220200;13;4
201904220300;10.01;4
201904220400;5.51;4
201904220500;14.82;4
201904220600;5.14;4
201904220700;3.46;4
201904220800;16.93;4
201904220900;6.45;4
201904221000;-5.26;4
201904221100;-54.91;4
201904221200;-62.08;4
201904221300;-77.31;4
201904221400;-83.01;4
201904221500;-79.97;4
201904221600;-68.75;4
201904221700;-43.07;4
201904221800;-0.39;4
201904221900;15.06;4
201904222000;17.03;4
201904222100;2.98;4
201904222200;0.03;4
201904222300;-18.85;4
201904230000;-1.72;1
201904230100;-6.95;1
201904230200;-9.64;1
201904230300;-11.03;1
201904230400;-9.56;1
201904230500;6.84;1
201904230600;29.45;1
201904230700;38.82;1
201904230800;38.53;1
201904230900;27.91;1
201904231000;16.47;1
201904231100;0.03;1
201904231200;-9.98;1
201904231300;-9.97;1
201904231400;-4.49;1
201904231500;0.13;1
201904231600;13.08;1
201904231700;31.56;1
201904231800;38.58;1
201904231900;41.11;1
201904232000;40.68;1
201904232100;36.37;1
201904232200;30.09;1
201904232300;27.72;1
201904240000;24.97;1
201904240100;24.57;1
201904240200;22.07;1
201904240300;17.95;1
201904240400;25.01;1
201904240500;27.53;1
201904240600;40.1;1
201904240700;43.18;1
201904240800;43.85;1
201904240900;41.97;1
201904241000;38.85;1
201904241100;34.43;1
201904241200;29.99;1
201904241300;32.52;1
201904241400;31.6;1
201904241500;31.18;1
201904241600;34.02;1
201904241700;40.98;1
201904241800;46.15;1
201904241900;46.03;1
201904242000;44.36;1
201904242100;42.42;1
201904242200;38.1;1
201904242300;31;1
201904250000;28.12;1
201904250100;26.1;1
201904250200;27.22;1
201904250300;28.65;1
201904250400;31.3;1
201904250500;37.89;1
201904250600;44.13;1
201904250700;50.82;1
201904250800;48.21;1
201904250900;44.41;1
201904251000;41.26;1
201904251100;37.65;1
201904251200;35.22;1
201904251300;32;1
201904251400;30.51;1
201904251500;31.36;1
201904251600;34.77;1
201904251700;41.21;1
201904251800;46.22;1
201904251900;57.49;1
201904252000;59.9;1
201904252100;47.78;1
201904252200;42.21;1
201904252300;39.04;1
201904260000;37;1
201904260100;35;1
201904260200;33.53;1
201904260300;34.88;1
201904260400;36.48;1
201904260500;39.52;1
201904260600;45.48;1
201904260700;53.6;1
201904260800;56.38;1
201904260900;52.94;1
201904261000;49.93;1
201904261100;46.94;1
201904261200;43.96;1
201904261300;42.16;1
201904261400;40.35;1
201904261500;40.51;1
201904261600;41.46;1
201904261700;45.72;1
201904261800;45;1
201904261900;49.06;1
201904262000;49.66;1
201904262100;46.41;1
201904262200;41.97;1
201904262300;37.05;1
201904270000;32.02;2
201904270100;30.1;2
201904270200;29.05;2
201904270300;28.04;2
201904270400;27.43;2
201904270500;26.76;2
201904270600;27.02;2
201904270700;31.99;2
201904270800;37.22;2
201904270900;35.41;2
201904271000;32.69;2
201904271100;31.99;2
201904271200;30.48;2
201904271300;27.9;2
201904271400;24.95;2
201904271500;27.82;2
201904271600;30.98;2
201904271700;33.1;2
201904271800;38.02;2
201904271900;39.92;2
201904272000;39.25;2
201904272100;37.63;2
201904272200;36.36;2
201904272300;31.57;2
201904280000;31.24;3
201904280100;29.05;3
201904280200;30;3
201904280300;29;3
201904280400;29.53;3
201904280500;29.96;3
201904280600;30.71;3
201904280700;31.66;3
201904280800;32.05;3
201904280900;34.41;3
201904281000;34.48;3
201904281100;35.53;3
201904281200;32.6;3
201904281300;31.44;3
201904281400;30.4;3
201904281500;29.77;3
201904281600;31.74;3
201904281700;35.51;3
201904281800;41.68;3
201904281900;45.32;3
201904282000;47.75;3
201904282100;46.07;3
201904282200;47.76;3
201904282300;44.56;3
201904290000;38.53;1
201904290100;36.22;1
201904290200;35.57;1
201904290300;35.01;1
201904290400;34.18;1
201904290500;36.57;1
201904290600;46.82;1
201904290700;52.77;1
201904290800;56.71;1
201904290900;51.3;1
201904291000;46.99;1
201904291100;45.61;1
201904291200;44.06;1
201904291300;43;1
201904291400;40.67;1
201904291500;39.41;1
201904291600;39.9;1
201904291700;42.4;1
201904291800;44.97;1
201904291900;47.08;1
201904292000;47.81;1
201904292100;46.81;1
201904292200;44.86;1
201904292300;38.43;1
201904300000;34;1
201904300100;36.07;1
201904300200;35;1
201904300300;35.24;1
201904300400;34.44;1
201904300500;37.04;1
201904300600;45.62;1
201904300700;52.14;1
201904300800;60;1
201904300900;51.47;1
201904301000;47.43;1
201904301100;44.85;1
201904301200;40.85;1
201904301300;36.49;1
201904301400;34.98;1
201904301500;34.94;1
201904301600;35.34;1
201904301700;41.3;1
201904301800;47.09;1
201904301900;54.4;1
201904302000;51.76;1
201904302100;48.71;1
201904302200;46.28;1
201904302300;43.41;1
201905010000;38;4
201905010100;35.2;4
201905010200;32.64;4
201905010300;31.16;4
201905010400;29.56;4
201905010500;29.72;4
201905010600;27.51;4
201905010700;27.6;4
201905010800;30.9;4
201905010900;29.4;4
201905011000;28.88;4
201905011100;28.65;4
201905011200;21.12;4
201905011300;4.9;4
201905011400;-2.46;4
201905011500;-2.82;4
201905011600;1.98;4
201905011700;19.61;4
201905011800;29.65;4
201905011900;34.51;4
201905012000;37.25;4
201905012100;33.2;4
201905012200;35.18;4
201905012300;29.96;4
201905020000;31.18;1
201905020100;27.67;1
201905020200;27.21;1
201905020300;25.71;1
201905020400;26.97;1
201905020500;31.93;1
201905020600;41.75;1
201905020700;45.52;1
201905020800;47.18;1
201905020900;43.3;1
201905021000;39.7;1
201905021100;37.32;1
201905021200;31.42;1
201905021300;31.9;1
201905021400;34.32;1
201905021500;37;1
201905021600;37.48;1
201905021700;40.41;1
201905021800;45.98;1
201905021900;47.18;1
201905022000;47.38;1
201905022100;45.66;1
201905022200;44.72;1
201905022300;41.71;1
201905030000;33.29;1
201905030100;34.9;1
201905030200;33.6;1
201905030300;32.48;1
201905030400;33.1;1
201905030500;35.96;1
201905030600;41.95;1
201905030700;46.99;1
201905030800;50.1;1
201905030900;47.94;1
201905031000;46.9;1
201905031100;46.47;1
201905031200;43.7;1
201905031300;39.84;1
201905031400;36.66;1
201905031500;35.61;1
201905031600;35.47;1
201905031700;38.89;1
201905031800;42.01;1
201905031900;43.96;1
201905032000;44.57;1
201905032100;44.92;1
201905032200;45.37;1
201905032300;42.01;1
201905040000;39.72;2
201905040100;36.77;2
201905040200;35.56;2
201905040300;34.9;2
201905040400;34.98;2
201905040500;34.51;2
201905040600;35.59;2
201905040700;40.87;2
201905040800;45;2
201905040900;45.07;2
201905041000;43.62;2
201905041100;42.65;2
201905041200;40.56;2
201905041300;36.98;2
201905041400;34.95;2
201905041500;33;2
201905041600;32.68;2
201905041700;34.11;2
201905041800;41.4;2
201905041900;44.87;2
201905042000;44.81;2
201905042100;45.5;2
201905042200;45.92;2
201905042300;44.3;2
201905050000;35.19;3
201905050100;32.02;3
201905050200;29.04;3
201905050300;28.9;3
201905050400;29.04;3
201905050500;27.94;3
201905050600;28.05;3
201905050700;29.01;3
201905050800;30.7;3
201905050900;30.29;3
201905051000;28.46;3
201905051100;28.73;3
201905051200;28.09;3
201905051300;26.4;3
201905051400;16.12;3
201905051500;15.71;3
201905051600;21.72;3
201905051700;30.7;3
201905051800;32.44;3
201905051900;38.47;3
201905052000;41.32;3
201905052100;41.31;3
201905052200;42.34;3
201905052300;39.71;3
201905060000;37.9;1
201905060100;34.99;1
201905060200;34.92;1
201905060300;33.34;1
201905060400;33.07;1
201905060500;36.35;1
201905060600;45.85;1
201905060700;51.63;1
201905060800;48.84;1
201905060900;45.22;1
201905061000;44.75;1
201905061100;45.04;1
201905061200;44.4;1
201905061300;44.19;1
201905061400;42.08;1
201905061500;41.09;1
201905061600;41.16;1
201905061700;43.87;1
201905061800;47.19;1
201905061900;54.4;1
201905062000;56.14;1
201905062100;56.14;1
201905062200;55;1
201905062300;45.33;1
201905070000;42.32;1
201905070100;40.98;1
201905070200;40.8;1
201905070300;40.03;1
201905070400;40.03;1
201905070500;42.71;1
201905070600;51.59;1
201905070700;60.16;1
