Datetime;Spot;day_cat;hour;sine_h;cosine_h
2.02001E+11;28.64;1;12;0;-1
2.02001E+11;28.45;1;13;-0.258819;-0.965925826
2.02001E+11;28.23;1;14;-0.5;-0.866025404
2.02001E+11;29.56;1;15;-0.707107;-0.707106781
2.02001E+11;36.43;1;16;-0.866025;-0.5
2.02001E+11;45;1;17;-0.965926;-0.258819045
2.02001E+11;46.73;1;18;-1;-1.83772E-16
2.02001E+11;45.94;1;19;-0.965926;0.258819045
2.02001E+11;45.02;1;20;-0.866025;0.5
2.02001E+11;41.29;1;21;-0.707107;0.707106781
2.02001E+11;39.9;1;22;-0.5;0.866025404
2.02001E+11;33.04;1;23;-0.258819;0.965925826
2.02001E+11;35.01;2;0;0;1
2.02001E+11;34;2;1;0.258819;0.965925826
2.02001E+11;31.43;2;2;0.5;0.866025404
2.02001E+11;29.14;2;3;0.707107;0.707106781
2.02001E+11;28.86;2;4;0.866025;0.5
2.02001E+11;28.43;2;5;0.965926;0.258819045
2.02001E+11;29.22;2;6;1;6.12574E-17
2.02001E+11;31.22;2;7;0.965926;-0.258819045
2.02001E+11;35.68;2;8;0.866025;-0.5
2.02001E+11;40;2;9;0.707107;-0.707106781
2.02001E+11;38.01;2;10;0.5;-0.866025404
2.02001E+11;37.9;2;11;0.258819;-0.965925826
2.02001E+11;36.08;2;12;0;-1
2.02001E+11;32.96;2;13;-0.258819;-0.965925826
2.02001E+11;31.1;2;14;-0.5;-0.866025404
2.02001E+11;32.25;2;15;-0.707107;-0.707106781
2.02001E+11;32.55;2;16;-0.866025;-0.5
2.02001E+11;40.56;2;17;-0.965926;-0.258819045
2.02001E+11;34.46;2;18;-1;-1.83772E-16
2.02001E+11;30.01;2;19;-0.965926;0.258819045
2.02001E+11;25.74;2;20;-0.866025;0.5
2.02001E+11;23.73;2;21;-0.707107;0.707106781
2.02001E+11;25.24;2;22;-0.5;0.866025404
2.02001E+11;20.96;2;23;-0.258819;0.965925826
2.02001E+11;22.82;3;0;0;1
2.02001E+11;19.37;3;1;0.258819;0.965925826
2.02001E+11;18.36;3;2;0.5;0.866025404
2.02001E+11;18.34;3;3;0.707107;0.707106781
2.02001E+11;18.16;3;4;0.866025;0.5
2.02001E+11;18.66;3;5;0.965926;0.258819045
2.02001E+11;17.39;3;6;1;6.12574E-17
2.02001E+11;18.22;3;7;0.965926;-0.258819045
2.02001E+11;22.1;3;8;0.866025;-0.5
2.02001E+11;23.93;3;9;0.707107;-0.707106781
2.02001E+11;24.23;3;10;0.5;-0.866025404
2.02001E+11;24.84;3;11;0.258819;-0.965925826
2.02001E+11;24.45;3;12;0;-1
2.02001E+11;22.46;3;13;-0.258819;-0.965925826
2.02001E+11;20.05;3;14;-0.5;-0.866025404
2.02001E+11;21.48;3;15;-0.707107;-0.707106781
2.02001E+11;24.71;3;16;-0.866025;-0.5
2.02001E+11;26.5;3;17;-0.965926;-0.258819045
2.02001E+11;26.68;3;18;-1;-1.83772E-16
2.02001E+11;26.16;3;19;-0.965926;0.258819045
2.02001E+11;25.62;3;20;-0.866025;0.5
2.02001E+11;25.53;3;21;-0.707107;0.707106781
2.02001E+11;27.1;3;22;-0.5;0.866025404
2.02001E+11;26.14;3;23;-0.258819;0.965925826
2.02001E+11;21.82;1;0;0;1
2.02001E+11;23.98;1;1;0.258819;0.965925826
2.02001E+11;25.23;1;2;0.5;0.866025404
2.02001E+11;24.85;1;3;0.707107;0.707106781
2.02001E+11;25.01;1;4;0.866025;0.5
2.02001E+11;27.32;1;5;0.965926;0.258819045
2.02001E+11;38.4;1;6;1;6.12574E-17
2.02001E+11;48.64;1;7;0.965926;-0.258819045
2.02001E+11;52.93;1;8;0.866025;-0.5
2.02001E+11;49.89;1;9;0.707107;-0.707106781
2.02001E+11;48.89;1;10;0.5;-0.866025404
2.02001E+11;47.2;1;11;0.258819;-0.965925826
2.02001E+11;47;1;12;0;-1
2.02001E+11;45.95;1;13;-0.258819;-0.965925826
2.02001E+11;45;1;14;-0.5;-0.866025404
2.02001E+11;45.96;1;15;-0.707107;-0.707106781
2.02001E+11;43.68;1;16;-0.866025;-0.5
2.02001E+11;46.81;1;17;-0.965926;-0.258819045
2.02001E+11;45.27;1;18;-1;-1.83772E-16
2.02001E+11;42.55;1;19;-0.965926;0.258819045
2.02001E+11;31.9;1;20;-0.866025;0.5
2.02001E+11;26.68;1;21;-0.707107;0.707106781
2.02001E+11;25.96;1;22;-0.5;0.866025404
2.02001E+11;23.4;1;23;-0.258819;0.965925826
2.02001E+11;22.59;1;0;0;1
2.02001E+11;16.5;1;1;0.258819;0.965925826
2.02001E+11;8.89;1;2;0.5;0.866025404
2.02001E+11;1.52;1;3;0.707107;0.707106781
2.02001E+11;1.58;1;4;0.866025;0.5
2.02001E+11;14.13;1;5;0.965926;0.258819045
2.02001E+11;25.23;1;6;1;6.12574E-17
2.02001E+11;27.13;1;7;0.965926;-0.258819045
2.02001E+11;28.55;1;8;0.866025;-0.5
2.02001E+11;27.68;1;9;0.707107;-0.707106781
2.02001E+11;27.42;1;10;0.5;-0.866025404
2.02001E+11;27.43;1;11;0.258819;-0.965925826
2.02001E+11;27.68;1;12;0;-1
2.02001E+11;29.56;1;13;-0.258819;-0.965925826
2.02001E+11;32;1;14;-0.5;-0.866025404
2.02001E+11;32.74;1;15;-0.707107;-0.707106781
2.02001E+11;30.38;1;16;-0.866025;-0.5
2.02001E+11;38;1;17;-0.965926;-0.258819045
2.02001E+11;30.32;1;18;-1;-1.83772E-16
2.02001E+11;26.94;1;19;-0.965926;0.258819045
2.02001E+11;25.74;1;20;-0.866025;0.5
2.02001E+11;23.82;1;21;-0.707107;0.707106781
2.02001E+11;22.3;1;22;-0.5;0.866025404
2.02001E+11;12.4;1;23;-0.258819;0.965925826
2.02001E+11;16.14;1;0;0;1
2.02001E+11;5.06;1;1;0.258819;0.965925826
2.02001E+11;0.11;1;2;0.5;0.866025404
2.02001E+11;1.77;1;3;0.707107;0.707106781
2.02001E+11;7.13;1;4;0.866025;0.5
2.02001E+11;17.86;1;5;0.965926;0.258819045
2.02001E+11;25.18;1;6;1;6.12574E-17
2.02001E+11;35.52;1;7;0.965926;-0.258819045
2.02001E+11;36.56;1;8;0.866025;-0.5
2.02001E+11;33.33;1;9;0.707107;-0.707106781
2.02001E+11;25.34;1;10;0.5;-0.866025404
2.02001E+11;24.98;1;11;0.258819;-0.965925826
2.02001E+11;25.05;1;12;0;-1
2.02001E+11;25.12;1;13;-0.258819;-0.965925826
2.02001E+11;25.24;1;14;-0.5;-0.866025404
2.02001E+11;30.17;1;15;-0.707107;-0.707106781
2.02001E+11;29.98;1;16;-0.866025;-0.5
2.02001E+11;36.49;1;17;-0.965926;-0.258819045
2.02001E+11;35.46;1;18;-1;-1.83772E-16
2.02001E+11;35.28;1;19;-0.965926;0.258819045
2.02001E+11;33.65;1;20;-0.866025;0.5
2.02001E+11;29.57;1;21;-0.707107;0.707106781
2.02001E+11;33.59;1;22;-0.5;0.866025404
2.02001E+11;30.46;1;23;-0.258819;0.965925826
2.02001E+11;28.38;1;0;0;1
2.02001E+11;30.26;1;1;0.258819;0.965925826
2.02001E+11;29.92;1;2;0.5;0.866025404
2.02001E+11;29.39;1;3;0.707107;0.707106781
2.02001E+11;29.64;1;4;0.866025;0.5
2.02001E+11;31.1;1;5;0.965926;0.258819045
2.02001E+11;39.04;1;6;1;6.12574E-17
2.02001E+11;45.42;1;7;0.965926;-0.258819045
2.02001E+11;52.4;1;8;0.866025;-0.5
2.02001E+11;47;1;9;0.707107;-0.707106781
2.02001E+11;43.51;1;10;0.5;-0.866025404
2.02001E+11;42.1;1;11;0.258819;-0.965925826
2.02001E+11;40.36;1;12;0;-1
2.02001E+11;41.16;1;13;-0.258819;-0.965925826
2.02001E+11;42.91;1;14;-0.5;-0.866025404
2.02001E+11;46;1;15;-0.707107;-0.707106781
2.02001E+11;46.45;1;16;-0.866025;-0.5
2.02001E+11;44.61;1;17;-0.965926;-0.258819045
2.02001E+11;43.15;1;18;-1;-1.83772E-16
2.02001E+11;38.86;1;19;-0.965926;0.258819045
2.02001E+11;33.42;1;20;-0.866025;0.5
2.02001E+11;30.8;1;21;-0.707107;0.707106781
2.02001E+11;31.56;1;22;-0.5;0.866025404
2.02001E+11;28.64;1;23;-0.258819;0.965925826
2.02001E+11;27.36;1;0;0;1
2.02001E+11;27.16;1;1;0.258819;0.965925826
2.02001E+11;26.58;1;2;0.5;0.866025404
2.02001E+11;25.71;1;3;0.707107;0.707106781
2.02001E+11;26.01;1;4;0.866025;0.5
2.02001E+11;27.97;1;5;0.965926;0.258819045
2.02001E+11;31.09;1;6;1;6.12574E-17
2.02001E+11;40.2;1;7;0.965926;-0.258819045
2.02001E+11;43.8;1;8;0.866025;-0.5
2.02001E+11;42.94;1;9;0.707107;-0.707106781
2.02001E+11;42.34;1;10;0.5;-0.866025404
2.02001E+11;40.79;1;11;0.258819;-0.965925826
2.02001E+11;41.04;1;12;0;-1
2.02001E+11;39.94;1;13;-0.258819;-0.965925826
2.02001E+11;39.02;1;14;-0.5;-0.866025404
2.02001E+11;43.01;1;15;-0.707107;-0.707106781
2.02001E+11;42.8;1;16;-0.866025;-0.5
2.02001E+11;45.79;1;17;-0.965926;-0.258819045
2.02001E+11;46;1;18;-1;-1.83772E-16
2.02001E+11;44.66;1;19;-0.965926;0.258819045
2.02001E+11;40.99;1;20;-0.866025;0.5
2.02001E+11;33.9;1;21;-0.707107;0.707106781
2.02001E+11;33.38;1;22;-0.5;0.866025404
2.02001E+11;33;1;23;-0.258819;0.965925826
2.02001E+11;22.15;2;0;0;1
2.02001E+11;24.86;2;1;0.258819;0.965925826
2.02001E+11;22.24;2;2;0.5;0.866025404
2.02001E+11;25.36;2;3;0.707107;0.707106781
2.02001E+11;25.39;2;4;0.866025;0.5
2.02001E+11;25.96;2;5;0.965926;0.258819045
2.02001E+11;22.99;2;6;1;6.12574E-17
2.02001E+11;28.46;2;7;0.965926;-0.258819045
2.02001E+11;28.1;2;8;0.866025;-0.5
2.02001E+11;37.73;2;9;0.707107;-0.707106781
2.02001E+11;35.21;2;10;0.5;-0.866025404
2.02001E+11;33.34;2;11;0.258819;-0.965925826
2.02001E+11;29.2;2;12;0;-1
2.02001E+11;31.55;2;13;-0.258819;-0.965925826
2.02001E+11;34.78;2;14;-0.5;-0.866025404
2.02001E+11;35.09;2;15;-0.707107;-0.707106781
2.02001E+11;37.27;2;16;-0.866025;-0.5
2.02001E+11;41.3;2;17;-0.965926;-0.258819045
2.02001E+11;43.04;2;18;-1;-1.83772E-16
2.02001E+11;41.91;2;19;-0.965926;0.258819045
2.02001E+11;38.59;2;20;-0.866025;0.5
2.02001E+11;35.13;2;21;-0.707107;0.707106781
2.02001E+11;33.48;2;22;-0.5;0.866025404
2.02001E+11;31.22;2;23;-0.258819;0.965925826
2.02001E+11;33.1;3;0;0;1
2.02001E+11;30.67;3;1;0.258819;0.965925826
2.02001E+11;29.47;3;2;0.5;0.866025404
2.02001E+11;28.79;3;3;0.707107;0.707106781
2.02001E+11;27.71;3;4;0.866025;0.5
2.02001E+11;27.26;3;5;0.965926;0.258819045
2.02001E+11;27.82;3;6;1;6.12574E-17
2.02001E+11;30.01;3;7;0.965926;-0.258819045
2.02001E+11;31.47;3;8;0.866025;-0.5
2.02001E+11;35.2;3;9;0.707107;-0.707106781
2.02001E+11;35.2;3;10;0.5;-0.866025404
2.02001E+11;34.47;3;11;0.258819;-0.965925826
2.02001E+11;33.36;3;12;0;-1
2.02001E+11;29.9;3;13;-0.258819;-0.965925826
2.02001E+11;29.92;3;14;-0.5;-0.866025404
2.02001E+11;30.86;3;15;-0.707107;-0.707106781
2.02001E+11;33.07;3;16;-0.866025;-0.5
2.02001E+11;42.98;3;17;-0.965926;-0.258819045
2.02001E+11;44.24;3;18;-1;-1.83772E-16
2.02001E+11;43.89;3;19;-0.965926;0.258819045
2.02001E+11;41.14;3;20;-0.866025;0.5
2.02001E+11;36.74;3;21;-0.707107;0.707106781
2.02001E+11;40;3;22;-0.5;0.866025404
2.02001E+11;36.15;3;23;-0.258819;0.965925826
2.02001E+11;34.24;1;0;0;1
2.02001E+11;34.01;1;1;0.258819;0.965925826
2.02001E+11;33.08;1;2;0.5;0.866025404
2.02001E+11;32.1;1;3;0.707107;0.707106781
2.02001E+11;31.5;1;4;0.866025;0.5
2.02001E+11;34.23;1;5;0.965926;0.258819045
2.02001E+11;45.63;1;6;1;6.12574E-17
2.02001E+11;55.97;1;7;0.965926;-0.258819045
2.02001E+11;60;1;8;0.866025;-0.5
2.02001E+11;57.01;1;9;0.707107;-0.707106781
2.02001E+11;50.63;1;10;0.5;-0.866025404
2.02001E+11;48.17;1;11;0.258819;-0.965925826
2.02001E+11;43.96;1;12;0;-1
2.02001E+11;43.02;1;13;-0.258819;-0.965925826
2.02001E+11;43.11;1;14;-0.5;-0.866025404
2.02001E+11;44.95;1;15;-0.707107;-0.707106781
2.02001E+11;46;1;16;-0.866025;-0.5
2.02001E+11;55.91;1;17;-0.965926;-0.258819045
2.02001E+11;57.05;1;18;-1;-1.83772E-16
2.02001E+11;54.02;1;19;-0.965926;0.258819045
2.02001E+11;48.68;1;20;-0.866025;0.5
2.02001E+11;41.51;1;21;-0.707107;0.707106781
2.02001E+11;40;1;22;-0.5;0.866025404
2.02001E+11;34.03;1;23;-0.258819;0.965925826
2.02001E+11;33.17;1;0;0;1
2.02001E+11;33.01;1;1;0.258819;0.965925826
2.02001E+11;32.28;1;2;0.5;0.866025404
2.02001E+11;32.42;1;3;0.707107;0.707106781
2.02001E+11;32.9;1;4;0.866025;0.5
2.02001E+11;33;1;5;0.965926;0.258819045
2.02001E+11;37.98;1;6;1;6.12574E-17
2.02001E+11;49.77;1;7;0.965926;-0.258819045
2.02001E+11;52.36;1;8;0.866025;-0.5
2.02001E+11;48.07;1;9;0.707107;-0.707106781
2.02001E+11;42.1;1;10;0.5;-0.866025404
2.02001E+11;39.11;1;11;0.258819;-0.965925826
2.02001E+11;37.29;1;12;0;-1
2.02001E+11;38.1;1;13;-0.258819;-0.965925826
2.02001E+11;42.6;1;14;-0.5;-0.866025404
2.02001E+11;47.71;1;15;-0.707107;-0.707106781
2.02001E+11;49.97;1;16;-0.866025;-0.5
2.02001E+11;55.81;1;17;-0.965926;-0.258819045
2.02001E+11;55.29;1;18;-1;-1.83772E-16
2.02001E+11;50.7;1;19;-0.965926;0.258819045
2.02001E+11;43.75;1;20;-0.866025;0.5
2.02001E+11;40.42;1;21;-0.707107;0.707106781
2.02001E+11;37.52;1;22;-0.5;0.866025404
2.02001E+11;33.01;1;23;-0.258819;0.965925826
2.02001E+11;34.7;1;0;0;1
2.02001E+11;33.87;1;1;0.258819;0.965925826
2.02001E+11;32.6;1;2;0.5;0.866025404
2.02001E+11;32.42;1;3;0.707107;0.707106781
2.02001E+11;32.64;1;4;0.866025;0.5
2.02001E+11;33;1;5;0.965926;0.258819045
2.02001E+11;39.12;1;6;1;6.12574E-17
2.02001E+11;49.26;1;7;0.965926;-0.258819045
2.02001E+11;56.53;1;8;0.866025;-0.5
2.02001E+11;50.5;1;9;0.707107;-0.707106781
2.02001E+11;46.27;1;10;0.5;-0.866025404
2.02001E+11;45.02;1;11;0.258819;-0.965925826
2.02001E+11;42.82;1;12;0;-1
2.02001E+11;43.45;1;13;-0.258819;-0.965925826
2.02001E+11;49.96;1;14;-0.5;-0.866025404
2.02001E+11;52.4;1;15;-0.707107;-0.707106781
2.02001E+11;55.63;1;16;-0.866025;-0.5
2.02001E+11;62.07;1;17;-0.965926;-0.258819045
2.02001E+11;65.09;1;18;-1;-1.83772E-16
2.02001E+11;59.58;1;19;-0.965926;0.258819045
2.02001E+11;52.52;1;20;-0.866025;0.5
2.02001E+11;47.01;1;21;-0.707107;0.707106781
2.02001E+11;43.99;1;22;-0.5;0.866025404
2.02001E+11;41.2;1;23;-0.258819;0.965925826
2.02001E+11;40.1;1;0;0;1
2.02001E+11;39.23;1;1;0.258819;0.965925826
2.02001E+11;38.34;1;2;0.5;0.866025404
2.02001E+11;36.32;1;3;0.707107;0.707106781
2.02001E+11;36.6;1;4;0.866025;0.5
2.02001E+11;41.97;1;5;0.965926;0.258819045
2.02001E+11;47;1;6;1;6.12574E-17
2.02001E+11;58.74;1;7;0.965926;-0.258819045
2.02001E+11;66.62;1;8;0.866025;-0.5
2.02001E+11;64.86;1;9;0.707107;-0.707106781
2.02001E+11;61.68;1;10;0.5;-0.866025404
2.02001E+11;57.42;1;11;0.258819;-0.965925826
2.02001E+11;55.36;1;12;0;-1
2.02001E+11;53.68;1;13;-0.258819;-0.965925826
2.02001E+11;51.2;1;14;-0.5;-0.866025404
2.02001E+11;53.54;1;15;-0.707107;-0.707106781
2.02001E+11;54.75;1;16;-0.866025;-0.5
2.02001E+11;62.35;1;17;-0.965926;-0.258819045
2.02001E+11;68.64;1;18;-1;-1.83772E-16
2.02001E+11;60.4;1;19;-0.965926;0.258819045
2.02001E+11;55.53;1;20;-0.866025;0.5
2.02001E+11;47.16;1;21;-0.707107;0.707106781
2.02001E+11;43.9;1;22;-0.5;0.866025404
2.02001E+11;41.51;1;23;-0.258819;0.965925826
2.02001E+11;36.23;1;0;0;1
2.02001E+11;37.6;1;1;0.258819;0.965925826
2.02001E+11;36.76;1;2;0.5;0.866025404
2.02001E+11;35.1;1;3;0.707107;0.707106781
2.02001E+11;36.47;1;4;0.866025;0.5
2.02001E+11;36.66;1;5;0.965926;0.258819045
2.02001E+11;44.54;1;6;1;6.12574E-17
2.02001E+11;58.29;1;7;0.965926;-0.258819045
2.02001E+11;66.74;1;8;0.866025;-0.5
2.02001E+11;65;1;9;0.707107;-0.707106781
2.02001E+11;61.12;1;10;0.5;-0.866025404
2.02001E+11;58.84;1;11;0.258819;-0.965925826
2.02001E+11;56.61;1;12;0;-1
2.02001E+11;53.29;1;13;-0.258819;-0.965925826
2.02001E+11;52;1;14;-0.5;-0.866025404
2.02001E+11;53.06;1;15;-0.707107;-0.707106781
2.02001E+11;54.01;1;16;-0.866025;-0.5
2.02001E+11;60.79;1;17;-0.965926;-0.258819045
2.02001E+11;65.1;1;18;-1;-1.83772E-16
2.02001E+11;59.79;1;19;-0.965926;0.258819045
2.02001E+11;49.17;1;20;-0.866025;0.5
2.02001E+11;44.32;1;21;-0.707107;0.707106781
2.02001E+11;43.7;1;22;-0.5;0.866025404
2.02001E+11;40.67;1;23;-0.258819;0.965925826
2.02001E+11;36.19;2;0;0;1
2.02001E+11;35.09;2;1;0.258819;0.965925826
2.02001E+11;37.01;2;2;0.5;0.866025404
2.02001E+11;35.14;2;3;0.707107;0.707106781
2.02001E+11;33.11;2;4;0.866025;0.5
2.02001E+11;33.01;2;5;0.965926;0.258819045
2.02001E+11;34.12;2;6;1;6.12574E-17
2.02001E+11;37.1;2;7;0.965926;-0.258819045
2.02001E+11;42.42;2;8;0.866025;-0.5
2.02001E+11;44.97;2;9;0.707107;-0.707106781
2.02001E+11;45.96;2;10;0.5;-0.866025404
2.02001E+11;44.89;2;11;0.258819;-0.965925826
2.02001E+11;43.67;2;12;0;-1
2.02001E+11;41.14;2;13;-0.258819;-0.965925826
2.02001E+11;39.61;2;14;-0.5;-0.866025404
2.02001E+11;41.51;2;15;-0.707107;-0.707106781
2.02001E+11;43.53;2;16;-0.866025;-0.5
2.02001E+11;46.25;2;17;-0.965926;-0.258819045
2.02001E+11;49.99;2;18;-1;-1.83772E-16
2.02001E+11;45.84;2;19;-0.965926;0.258819045
2.02001E+11;43.01;2;20;-0.866025;0.5
2.02001E+11;38.25;2;21;-0.707107;0.707106781
2.02001E+11;40.57;2;22;-0.5;0.866025404
2.02001E+11;36.02;2;23;-0.258819;0.965925826
2.02001E+11;34.39;3;0;0;1
2.02001E+11;33.64;3;1;0.258819;0.965925826
2.02001E+11;32.4;3;2;0.5;0.866025404
2.02001E+11;29.84;3;3;0.707107;0.707106781
2.02001E+11;29.33;3;4;0.866025;0.5
2.02001E+11;29.04;3;5;0.965926;0.258819045
2.02001E+11;30.02;3;6;1;6.12574E-17
2.02001E+11;29.49;3;7;0.965926;-0.258819045
2.02001E+11;31.17;3;8;0.866025;-0.5
2.02001E+11;34.61;3;9;0.707107;-0.707106781
2.02001E+11;38.92;3;10;0.5;-0.866025404
2.02001E+11;41.16;3;11;0.258819;-0.965925826
2.02001E+11;41.86;3;12;0;-1
2.02001E+11;38.23;3;13;-0.258819;-0.965925826
2.02001E+11;36.03;3;14;-0.5;-0.866025404
2.02001E+11;34.56;3;15;-0.707107;-0.707106781
2.02001E+11;35.81;3;16;-0.866025;-0.5
2.02001E+11;39.99;3;17;-0.965926;-0.258819045
2.02001E+11;42;3;18;-1;-1.83772E-16
2.02001E+11;35.47;3;19;-0.965926;0.258819045
2.02001E+11;31.27;3;20;-0.866025;0.5
2.02001E+11;27.53;3;21;-0.707107;0.707106781
2.02001E+11;29.09;3;22;-0.5;0.866025404
2.02001E+11;27.5;3;23;-0.258819;0.965925826
2.02001E+11;28.09;1;0;0;1
2.02001E+11;27.73;1;1;0.258819;0.965925826
2.02001E+11;26.13;1;2;0.5;0.866025404
2.02001E+11;23.4;1;3;0.707107;0.707106781
2.02001E+11;21.98;1;4;0.866025;0.5
2.02001E+11;26.17;1;5;0.965926;0.258819045
2.02001E+11;28.83;1;6;1;6.12574E-17
2.02001E+11;42.2;1;7;0.965926;-0.258819045
2.02001E+11;41.56;1;8;0.866025;-0.5
2.02001E+11;40.29;1;9;0.707107;-0.707106781
2.02001E+11;42.71;1;10;0.5;-0.866025404
2.02001E+11;39.95;1;11;0.258819;-0.965925826
2.02001E+11;38.02;1;12;0;-1
2.02001E+11;40.72;1;13;-0.258819;-0.965925826
2.02001E+11;43.93;1;14;-0.5;-0.866025404
2.02001E+11;45.22;1;15;-0.707107;-0.707106781
2.02001E+11;43.17;1;16;-0.866025;-0.5
2.02001E+11;47.08;1;17;-0.965926;-0.258819045
2.02001E+11;51.21;1;18;-1;-1.83772E-16
2.02001E+11;47.12;1;19;-0.965926;0.258819045
2.02001E+11;43.86;1;20;-0.866025;0.5
2.02001E+11;40.6;1;21;-0.707107;0.707106781
2.02001E+11;36.61;1;22;-0.5;0.866025404
2.02001E+11;33.14;1;23;-0.258819;0.965925826
2.02001E+11;27.54;1;0;0;1
2.02001E+11;26.84;1;1;0.258819;0.965925826
2.02001E+11;25.64;1;2;0.5;0.866025404
2.02001E+11;24.99;1;3;0.707107;0.707106781
2.02001E+11;25.17;1;4;0.866025;0.5
2.02001E+11;26.32;1;5;0.965926;0.258819045
2.02001E+11;31.76;1;6;1;6.12574E-17
2.02001E+11;41.94;1;7;0.965926;-0.258819045
2.02001E+11;44.94;1;8;0.866025;-0.5
2.02001E+11;44.33;1;9;0.707107;-0.707106781
2.02001E+11;42.9;1;10;0.5;-0.866025404
2.02001E+11;39.93;1;11;0.258819;-0.965925826
2.02001E+11;33.98;1;12;0;-1
2.02001E+11;30;1;13;-0.258819;-0.965925826
2.02001E+11;28;1;14;-0.5;-0.866025404
2.02001E+11;27.91;1;15;-0.707107;-0.707106781
2.02001E+11;29.68;1;16;-0.866025;-0.5
2.02001E+11;39.83;1;17;-0.965926;-0.258819045
2.02001E+11;39.98;1;18;-1;-1.83772E-16
2.02001E+11;30.62;1;19;-0.965926;0.258819045
2.02001E+11;25.8;1;20;-0.866025;0.5
2.02001E+11;25.42;1;21;-0.707107;0.707106781
2.02001E+11;25.04;1;22;-0.5;0.866025404
2.02001E+11;20.08;1;23;-0.258819;0.965925826
2.02001E+11;20.44;1;0;0;1
2.02001E+11;19.58;1;1;0.258819;0.965925826
2.02001E+11;19.16;1;2;0.5;0.866025404
2.02001E+11;19.61;1;3;0.707107;0.707106781
2.02001E+11;20.46;1;4;0.866025;0.5
2.02001E+11;25.16;1;5;0.965926;0.258819045
2.02001E+11;29.03;1;6;1;6.12574E-17
2.02001E+11;41.12;1;7;0.965926;-0.258819045
2.02001E+11;44.41;1;8;0.866025;-0.5
2.02001E+11;41.85;1;9;0.707107;-0.707106781
2.02001E+11;40.82;1;10;0.5;-0.866025404
2.02001E+11;36.86;1;11;0.258819;-0.965925826
2.02001E+11;31.34;1;12;0;-1
2.02001E+11;32.4;1;13;-0.258819;-0.965925826
2.02001E+11;34.24;1;14;-0.5;-0.866025404
2.02001E+11;37.92;1;15;-0.707107;-0.707106781
2.02001E+11;39.02;1;16;-0.866025;-0.5
2.02001E+11;42.89;1;17;-0.965926;-0.258819045
2.02001E+11;45.01;1;18;-1;-1.83772E-16
2.02001E+11;45.1;1;19;-0.965926;0.258819045
2.02001E+11;40.98;1;20;-0.866025;0.5
2.02001E+11;33.02;1;21;-0.707107;0.707106781
2.02001E+11;29.63;1;22;-0.5;0.866025404
2.02001E+11;27.33;1;23;-0.258819;0.965925826
2.02001E+11;28.97;1;0;0;1
2.02001E+11;27.43;1;1;0.258819;0.965925826
2.02001E+11;25.15;1;2;0.5;0.866025404
2.02001E+11;20.24;1;3;0.707107;0.707106781
2.02001E+11;19.91;1;4;0.866025;0.5
2.02001E+11;24.96;1;5;0.965926;0.258819045
2.02001E+11;29.7;1;6;1;6.12574E-17
2.02001E+11;39.46;1;7;0.965926;-0.258819045
2.02001E+11;40.4;1;8;0.866025;-0.5
2.02001E+11;37.28;1;9;0.707107;-0.707106781
2.02001E+11;35.9;1;10;0.5;-0.866025404
2.02001E+11;35.15;1;11;0.258819;-0.965925826
2.02001E+11;36.69;1;12;0;-1
2.02001E+11;39.79;1;13;-0.258819;-0.965925826
2.02001E+11;37.53;1;14;-0.5;-0.866025404
2.02001E+11;35.51;1;15;-0.707107;-0.707106781
2.02001E+11;37.85;1;16;-0.866025;-0.5
2.02001E+11;44.12;1;17;-0.965926;-0.258819045
2.02001E+11;43.04;1;18;-1;-1.83772E-16
2.02001E+11;41.1;1;19;-0.965926;0.258819045
2.02001E+11;31.13;1;20;-0.866025;0.5
2.02001E+11;29.04;1;21;-0.707107;0.707106781
2.02001E+11;27.3;1;22;-0.5;0.866025404
2.02001E+11;20.04;1;23;-0.258819;0.965925826
2.02001E+11;-0.04;1;0;0;1
2.02001E+11;0.02;1;1;0.258819;0.965925826
2.02001E+11;-8.77;1;2;0.5;0.866025404
2.02001E+11;-3.89;1;3;0.707107;0.707106781
2.02001E+11;0.01;1;4;0.866025;0.5
2.02001E+11;13.04;1;5;0.965926;0.258819045
2.02001E+11;24.01;1;6;1;6.12574E-17
2.02001E+11;36.96;1;7;0.965926;-0.258819045
2.02001E+11;39.59;1;8;0.866025;-0.5
2.02001E+11;37.39;1;9;0.707107;-0.707106781
2.02001E+11;34.9;1;10;0.5;-0.866025404
2.02001E+11;35.27;1;11;0.258819;-0.965925826
2.02001E+11;27.97;1;12;0;-1
2.02001E+11;28.84;1;13;-0.258819;-0.965925826
2.02001E+11;29;1;14;-0.5;-0.866025404
2.02001E+11;30.07;1;15;-0.707107;-0.707106781
2.02001E+11;28.1;1;16;-0.866025;-0.5
2.02001E+11;33.78;1;17;-0.965926;-0.258819045
2.02001E+11;37.05;1;18;-1;-1.83772E-16
2.02001E+11;32.58;1;19;-0.965926;0.258819045
2.02001E+11;25.1;1;20;-0.866025;0.5
2.02001E+11;21.24;1;21;-0.707107;0.707106781
2.02001E+11;20.29;1;22;-0.5;0.866025404
2.02001E+11;17.09;1;23;-0.258819;0.965925826
2.02002E+11;0.07;2;0;0;1
2.02002E+11;0.02;2;1;0.258819;0.965925826
2.02002E+11;-0.7;2;2;0.5;0.866025404
2.02002E+11;-1.94;2;3;0.707107;0.707106781
2.02002E+11;-1.67;2;4;0.866025;0.5
2.02002E+11;-2.4;2;5;0.965926;0.258819045
2.02002E+11;0.04;2;6;1;6.12574E-17
