Datetime;Spot;day_cat;wind;sun;temp;t0;t1;t2;t3;t4;t5;t6;t7;t8;t9;t10;t11;t12;t13;t14;t15;t16;t17;t18;t19;t20;t21;t22;t23;d1;d2;d3;d4;t_saw1;t_saw2
2.02E+11;29.73;2;3.61;0;3.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;-0.166666667;0.833333333
2.02E+11;29.06;3;2.93;0;2.9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2.02E+11;30.96;3;3.22;0;2.72;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.166666667;0.833333333
2.02E+11;31.59;3;3.02;0;2.35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.333333333;0.666666667
2.02E+11;32.23;3;2.94;0;1.9;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.5;0.5
2.02E+11;32.86;3;2.84;0;1.27;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.666666667;0.333333333
2.02E+11;33.75;3;2.33;0;0.55;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.833333333;0.166666667
2.02E+11;32.49;3;2.13;0;0.72;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
2.02E+11;33.88;3;2.46;0;1.2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.833333333;-0.166666667
2.02E+11;36.85;3;2.42;0;1.65;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.666666667;-0.333333333
2.02E+11;38.81;3;1.9;0;2.62;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.5;-0.5
2.02E+11;39.72;3;1.77;6.09;3.42;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.333333333;-0.666666667
2.02E+11;40.76;3;2.46;28.37;4.07;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.166666667;-0.833333333
2.02E+11;40.15;3;2.45;7.25;4.7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-1
2.02E+11;39.25;3;2.09;2.96;5.3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;-0.166666667;-0.833333333
2.02E+11;39.06;3;2.22;0;5.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;-0.333333333;-0.666666667
2.02E+11;39.83;3;2.39;0;5.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;-0.5;-0.5
2.02E+11;41.15;3;2.31;0;5.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;-0.666666667;-0.333333333
2.02E+11;45.44;3;3.13;0;5.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;-0.833333333;-0.166666667
2.02E+11;43.67;3;3.45;0;5.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;-1;0
2.02E+11;41.92;3;3.39;0;5.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;-0.833333333;0.166666667
2.02E+11;37.18;3;3.84;0;5.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;-0.666666667;0.333333333
2.02E+11;35.67;3;4.19;0;5.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-0.5;0.5
2.02E+11;35.06;3;4.07;0;5.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-0.333333333;0.666666667
2.02E+11;32.3;3;4.04;0;5.62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-0.166666667;0.833333333
2.02E+11;24.76;1;4.29;0;5.65;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
2.02E+11;27.83;1;4.33;0;5.55;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.166666667;0.833333333
2.02E+11;26.31;1;4.39;0;5.65;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.333333333;0.666666667
2.02E+11;28.16;1;4.02;0;5.6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.5;0.5
2.02E+11;29.68;1;3.45;0;5.47;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.666666667;0.333333333
2.02E+11;34.22;1;3.45;0;5.72;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.833333333;0.166666667
2.02E+11;41.34;1;3.55;0;6.07;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2.02E+11;50.23;1;3.11;0;6.17;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.833333333;-0.166666667
2.02E+11;49.86;1;2.73;7.61;6.5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.666666667;-0.333333333
2.02E+11;49.79;1;2.52;18.61;7.02;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.5;-0.5
2.02E+11;48.38;1;2.9;15.18;7.52;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.333333333;-0.666666667
2.02E+11;49.79;1;2.88;11.29;7.92;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.166666667;-0.833333333
2.02E+11;48.81;1;2.84;15.44;7.8;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;-1
2.02E+11;51.58;1;2.71;12.45;7.32;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;-0.166666667;-0.833333333
2.02E+11;49.8;1;2.73;18.45;7.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;-0.333333333;-0.666666667
2.02E+11;52.87;1;3.03;19.85;6.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;-0.5;-0.5
2.02E+11;55;1;3.68;4.76;6.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;-0.666666667;-0.333333333
2.02E+11;54.94;1;4.17;0;5.72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;-0.833333333;-0.166666667
2.02E+11;43.67;1;4.11;0;5.62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;-1;0
2.02E+11;41.62;1;4.22;0;5.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;-0.833333333;0.166666667
2.02E+11;35.9;1;4.24;0;5.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;-0.666666667;0.333333333
2.02E+11;35.28;1;4.05;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;-0.5;0.5
2.02E+11;33.89;1;4.68;0;4.92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;-0.333333333;0.666666667
2.02E+11;28.97;1;5.13;0;5.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;-0.166666667;0.833333333
2.02E+11;27.75;1;5.09;0;5.35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
2.02E+11;27.35;1;4.66;0;5.35;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.166666667;0.833333333
2.02E+11;24.53;1;4.46;0;5.3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.333333333;0.666666667
2.02E+11;24.29;1;4.57;0;5.02;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.5;0.5
2.02E+11;27.73;1;4.17;0;4.55;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.666666667;0.333333333
2.02E+11;32.9;1;4.53;0;4.67;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.833333333;0.166666667
2.02E+11;38.36;1;3.81;0;4.62;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2.02E+11;43.32;1;3.55;0;4.22;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.833333333;-0.166666667
2.02E+11;44.86;1;4.18;8.62;4.1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.666666667;-0.333333333
2.02E+11;41.99;1;3.84;12.33;5.3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.5;-0.5
2.02E+11;41.7;1;4.08;33.23;6.15;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.333333333;-0.666666667
2.02E+11;41.77;1;4.15;28.5;6.47;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.166666667;-0.833333333
2.02E+11;41.96;1;4.73;27.46;6.45;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;-1
2.02E+11;47.97;1;4.4;31.54;6.6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;-0.166666667;-0.833333333
2.02E+11;53.95;1;3.54;12.61;6.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;-0.333333333;-0.666666667
2.02E+11;61.81;1;2.84;5.87;6.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;-0.5;-0.5
2.02E+11;70.43;1;2.47;0;5.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;-0.666666667;-0.333333333
2.02E+11;80.1;1;2.08;0;5.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;-0.833333333;-0.166666667
2.02E+11;76.09;1;2.16;0;4.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;-1;0
2.02E+11;71.91;1;1.85;0;4.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;-0.833333333;0.166666667
2.02E+11;58.97;1;1.73;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;-0.666666667;0.333333333
2.02E+11;53.1;1;1.71;0;3.92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;-0.5;0.5
2.02E+11;43.34;1;1.77;0;3.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;-0.333333333;0.666666667
2.02E+11;39.53;1;1.74;0;2.72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;-0.166666667;0.833333333
2.02E+11;38.77;1;1.71;0;2.57;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
2.02E+11;39.92;1;1.56;0;2.97;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.166666667;0.833333333
2.02E+11;39.7;1;1.63;0;3.32;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.333333333;0.666666667
2.02E+11;39.73;1;1.85;0;3.3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.5;0.5
2.02E+11;39.5;1;1.57;0;3.32;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.666666667;0.333333333
2.02E+11;40.79;1;1.63;0;3.52;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.833333333;0.166666667
2.02E+11;51.77;1;1.44;0;3.02;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2.02E+11;60.52;1;1.31;0;2.85;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.833333333;-0.166666667
2.02E+11;68.9;1;1.62;1.88;3.35;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.666666667;-0.333333333
2.02E+11;65.93;1;1.51;0.76;3.85;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.5;-0.5
2.02E+11;61.02;1;1.61;5.21;4.05;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.333333333;-0.666666667
2.02E+11;60.68;1;1.49;5.59;4.25;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.166666667;-0.833333333
2.02E+11;59.12;1;1.31;7.25;4.8;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;-1
2.02E+11;59.05;1;1.68;1.02;4.92;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;-0.166666667;-0.833333333
2.02E+11;59.82;1;1.88;5.34;4.97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;-0.333333333;-0.666666667
2.02E+11;60.69;1;1.54;0;4.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;-0.5;-0.5
2.02E+11;63.29;1;2.03;0;4.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;-0.666666667;-0.333333333
2.02E+11;71.05;1;2.05;0;4.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;-0.833333333;-0.166666667
2.02E+11;63.5;1;1.86;0;4.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;-1;0
2.02E+11;55.9;1;2.03;0;3.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;-0.833333333;0.166666667
2.02E+11;53.95;1;1.96;0;3.72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;-0.666666667;0.333333333
2.02E+11;45.11;1;2.18;0;3.52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;-0.5;0.5
2.02E+11;40.76;1;2.17;0;3.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;-0.333333333;0.666666667
2.02E+11;38.61;1;1.82;0;3.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;-0.166666667;0.833333333
2.02E+11;38.62;1;2.2;0;3.05;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
2.02E+11;37.59;1;2.14;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.166666667;0.833333333
2.02E+11;37.05;1;2.15;0;2.7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.333333333;0.666666667
2.02E+11;37.67;1;1.8;0;2.67;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.5;0.5
2.02E+11;38.39;1;2.48;0;2.67;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.666666667;0.333333333
2.02E+11;39.96;1;2.02;0;2.9;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.833333333;0.166666667
2.02E+11;45.59;1;1.87;0;2.92;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2.02E+11;57.98;1;2.34;0;3.02;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.833333333;-0.166666667
2.02E+11;58.4;1;2.27;0;3.32;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.666666667;-0.333333333
2.02E+11;58.93;1;2.06;0;3.97;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.5;-0.5
2.02E+11;59.16;1;2.69;0.48;4.62;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.333333333;-0.666666667
2.02E+11;59.11;1;3.43;10.14;5.72;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.166666667;-0.833333333
2.02E+11;56.28;1;3.52;2.8;6.5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;-1
2.02E+11;58.09;1;3.32;4.77;6.92;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;-0.166666667;-0.833333333
2.02E+11;57.32;1;2.94;13.74;6.97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;-0.333333333;-0.666666667
2.02E+11;58.13;1;2.74;0.48;6.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;-0.5;-0.5
2.02E+11;59.86;1;2.89;0;6.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;-0.666666667;-0.333333333
2.02E+11;63.38;1;3.1;0;6.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;-0.833333333;-0.166666667
2.02E+11;55.58;1;3.03;0;6.72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;-1;0
2.02E+11;53.92;1;3.11;0;6.72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;-0.833333333;0.166666667
2.02E+11;50.06;1;3;0;6.62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;-0.666666667;0.333333333
2.02E+11;43.77;1;2.57;0;6.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;-0.5;0.5
2.02E+11;40.13;1;2.48;0;6.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;-0.333333333;0.666666667
2.02E+11;37.1;1;2.7;0;6.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;-0.166666667;0.833333333
2.02E+11;35.3;1;2.96;0;6.22;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
2.02E+11;34.72;1;2.91;0;6.25;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.166666667;0.833333333
2.02E+11;35.73;1;2.83;0;6.3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.333333333;0.666666667
2.02E+11;35.94;1;2.94;0;6.17;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.5;0.5
2.02E+11;35.59;1;3.08;0;6.07;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.666666667;0.333333333
2.02E+11;37.24;1;3.11;0;6.1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.833333333;0.166666667
2.02E+11;41.22;1;3.02;0;6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2.02E+11;52.1;1;3.19;0;5.57;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.833333333;-0.166666667
2.02E+11;52.79;1;2.93;10.55;5.52;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.666666667;-0.333333333
2.02E+11;51.44;1;3.09;28.6;6;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.5;-0.5
2.02E+11;50.9;1;3.76;29.18;6.4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.333333333;-0.666666667
2.02E+11;49.56;1;3.94;37.83;6.75;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.166666667;-0.833333333
2.02E+11;47.87;1;4.03;41.1;7.47;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;-1
2.02E+11;47.98;1;4.31;22.94;6.92;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;-0.166666667;-0.833333333
2.02E+11;49.03;1;4.26;19.17;6.92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;-0.333333333;-0.666666667
2.02E+11;49.5;1;4.12;9.95;6.62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;-0.5;-0.5
2.02E+11;49.04;1;3.69;2.39;6.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;-0.666666667;-0.333333333
2.02E+11;51.91;1;3.22;0;5.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;-0.833333333;-0.166666667
2.02E+11;45.75;1;2.91;0;5.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;-1;0
2.02E+11;40.81;1;2.96;0;5.92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;-0.833333333;0.166666667
2.02E+11;39.56;1;2.93;0;5.92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;-0.666666667;0.333333333
2.02E+11;39.27;1;3.2;0;5.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;-0.5;0.5
2.02E+11;38.32;1;3.68;0;5.37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;-0.333333333;0.666666667
2.02E+11;34.35;1;3.82;0;5.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;-0.166666667;0.833333333
2.02E+11;32.31;2;4.25;0;5.07;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
2.02E+11;26.97;2;4.28;0;4.87;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.166666667;0.833333333
2.02E+11;26.15;2;4.39;0;4.87;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.333333333;0.666666667
2.02E+11;24.44;2;4.87;0;4.72;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.5;0.5
2.02E+11;22.89;2;4.43;0;4.67;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.666666667;0.333333333
2.02E+11;24.17;2;4.56;0;4.72;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.833333333;0.166666667
2.02E+11;26.47;2;4.99;0;4.92;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
2.02E+11;28.14;2;4.82;2.07;4.8;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.833333333;-0.166666667
